,Region,Total_Amount,Años en entregar,Month Created,Product_Name,Opportunity_Owner,Delivery_Year,Delivery_Quarter,"Pricing, Delivery_Terms_Approved","Pricing, Delivery_Terms_Quote_Appr",Decision,Promedio_Region_Por_Quarter,Promedio_Owner_Por_Year_And_Quarter,Lag_1,Delta
6715,Americas,2.5185127337480844,0,11,Product_Name_434,Person_Name_64,2017,Q4,1,1,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6761,Americas,2.6471515991446437,0,11,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6762,Americas,2.6471515991446437,0,11,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6771,Americas,2.5960441055460284,0,11,Product_Name_226,Person_Name_64,2017,Q4,1,1,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6776,Americas,2.678172642638206,0,11,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6784,Americas,2.6172691233287595,0,12,Product_Name_226,Person_Name_64,2017,Q4,1,1,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6797,Americas,2.5425618932493617,0,12,Product_Name_452,Person_Name_64,2017,Q4,1,1,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6798,Americas,2.5923476542300876,0,12,Product_Name_439,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6799,Americas,2.6334277806165662,0,12,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6853,Americas,2.5800265767862247,0,12,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6859,Americas,2.6747825454352774,0,12,Product_Name_226,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6921,Americas,2.4828050846224214,0,12,Product_Name_434,Person_Name_64,2017,Q4,1,1,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
6937,Americas,2.6505538410911287,0,12,Product_Name_434,Person_Name_64,2017,Q4,0,0,1,2.491968503783087,2.430729122517898,2.3687176156556955,2.2357693007281543
5714,Americas,2.5634155683646123,1,4,Product_Name_181,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6200,Americas,2.6185505908157016,1,6,Product_Name_159,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6212,Americas,2.621151356304911,1,6,Product_Name_209,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6213,Americas,2.634949091024031,1,6,Product_Name_434,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6257,Americas,2.7033255249727626,1,6,Product_Name_209,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6430,Americas,2.79820249243451,1,7,Product_Name_221,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6465,Americas,2.7778502576082675,1,8,Product_Name_409,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6485,Americas,2.7107940951887026,1,8,Product_Name_430,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6506,Americas,2.7122793680381028,1,8,Product_Name_418,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6525,Americas,2.7556450934916277,1,8,Product_Name_443,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6553,Americas,2.69838477287555,1,9,Product_Name_452,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6614,Americas,2.5515010191341205,1,10,Product_Name_182,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6637,Americas,2.695758755813816,1,10,Product_Name_434,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6643,Americas,2.7093391302243375,1,10,Product_Name_226,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6644,Americas,2.6608078021518664,1,10,Product_Name_370,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6645,Americas,2.6558772993458146,1,10,Product_Name_226,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6646,Americas,2.736318352161153,1,10,Product_Name_435,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6647,Americas,2.771855359678836,1,10,Product_Name_220,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6650,Americas,2.7299063578351466,1,10,Product_Name_178,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6658,Americas,2.6620899743962916,1,10,Product_Name_226,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6662,Americas,2.689022014127473,1,10,Product_Name_439,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6664,Americas,2.548331596500172,1,10,Product_Name_226,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6667,Americas,2.6557755619060774,1,10,Product_Name_159,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6707,Americas,2.8639134944828277,1,11,Product_Name_438,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6755,Americas,2.8527320015690676,1,11,Product_Name_451,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6756,Americas,2.9344442120341494,1,11,Product_Name_437,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6759,Americas,2.6596375188072328,1,11,Product_Name_181,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6764,Americas,2.6586773626448004,1,11,Product_Name_439,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6765,Americas,2.7283110377241626,1,11,Product_Name_435,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6768,Americas,2.604401315790849,1,11,Product_Name_452,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6770,Americas,2.604401315790849,1,11,Product_Name_452,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6791,Americas,2.6596375188072328,1,12,Product_Name_181,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6793,Americas,2.795126256595009,1,12,Product_Name_436,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6796,Americas,2.7005788856653257,1,12,Product_Name_367,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6818,Americas,2.8164707686329846,1,12,Product_Name_449,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6866,Americas,2.8303587701834703,1,12,Product_Name_438,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6870,Americas,2.6747825454352774,1,12,Product_Name_226,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6874,Americas,2.7629176521973307,1,12,Product_Name_435,Person_Name_64,2018,Q1,0,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6912,Americas,2.6927610324783866,1,12,Product_Name_418,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6915,Americas,2.39111556676024,1,12,Product_Name_226,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6920,Americas,2.7243101811525094,1,12,Product_Name_414,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6925,Americas,2.659211768050819,1,12,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6926,Americas,2.659211768050819,1,12,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6927,Americas,2.659211768050819,1,12,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6928,Americas,2.659211768050819,1,12,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6929,Americas,2.659211768050819,1,12,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6941,Americas,2.720879783838463,1,12,Product_Name_435,Person_Name_64,2018,Q1,0,0,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6942,Americas,2.7218263567027545,1,12,Product_Name_448,Person_Name_64,2018,Q1,0,0,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6958,Americas,2.5645836051994864,0,3,Product_Name_439,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6960,Americas,2.744595970381802,0,3,Product_Name_430,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7144,Americas,2.608910710335328,0,1,Product_Name_439,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7146,Americas,2.4828417507555933,0,1,Product_Name_392,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7149,Americas,2.5653428961066855,0,1,Product_Name_226,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7150,Americas,2.635375740179587,0,1,Product_Name_241,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7151,Americas,2.659211768050819,0,1,Product_Name_241,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7152,Americas,2.6334277806165662,0,1,Product_Name_226,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7153,Americas,2.5674279584525177,0,1,Product_Name_241,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7154,Americas,2.6298988586841765,0,1,Product_Name_386,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7155,Americas,2.536356246969708,0,1,Product_Name_367,Person_Name_64,2018,Q1,1,1,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7156,Americas,2.6472492549607716,0,1,Product_Name_365,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7165,Americas,2.6754749930177266,0,1,Product_Name_226,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7168,Americas,2.6990215288166377,0,1,Product_Name_439,Person_Name_64,2018,Q1,0,0,0,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7173,Americas,2.681154154005895,0,1,Product_Name_447,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7179,Americas,2.4000851950150683,0,1,Product_Name_365,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7180,Americas,2.6143546870436603,0,1,Product_Name_367,Person_Name_64,2018,Q1,1,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7193,Americas,2.5137839064584684,0,2,Product_Name_226,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7222,Americas,2.519093105275811,0,2,Product_Name_226,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7250,Americas,2.6595431467321293,0,2,Product_Name_208,Person_Name_64,2018,Q1,0,1,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7258,Americas,2.5421974081048044,0,2,Product_Name_439,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7268,Americas,2.5747030096549604,0,2,Product_Name_452,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
7297,Americas,2.6261577034437624,0,3,Product_Name_452,Person_Name_64,2018,Q1,0,0,1,2.553548575227325,2.4578202063170407,2.430729122517898,2.195261407316029
6433,Americas,2.7919250727284224,1,7,Product_Name_221,Person_Name_64,2018,Q2,0,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6703,Americas,2.8687317941346584,1,11,Other,Person_Name_64,2018,Q2,1,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6865,Americas,2.8303587701834703,1,12,Product_Name_438,Person_Name_64,2018,Q2,1,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6869,Americas,2.6747825454352774,1,12,Product_Name_226,Person_Name_64,2018,Q2,0,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6876,Americas,2.7629176521973307,1,12,Product_Name_435,Person_Name_64,2018,Q2,0,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6879,Americas,2.693150961953337,1,12,Product_Name_439,Person_Name_64,2018,Q2,0,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6880,Americas,2.484005947307973,1,12,Product_Name_452,Person_Name_64,2018,Q2,0,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6957,Americas,2.7119717866066586,0,3,Product_Name_439,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6964,Americas,2.3269564848421735,0,3,Other,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6966,Americas,2.675093873199779,0,3,Product_Name_452,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6991,Americas,2.650699874108286,0,3,Product_Name_365,Person_Name_64,2018,Q2,1,1,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7009,Americas,2.6746239095056206,0,3,Product_Name_365,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7020,Americas,2.66633139548142,0,4,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7105,Americas,2.7823445936892615,0,1,Product_Name_435,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7126,Americas,2.6489590691689426,0,1,Product_Name_452,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7127,Americas,2.6860360187921097,0,1,Product_Name_452,Person_Name_64,2018,Q2,0,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7128,Americas,2.700664227168143,0,1,Product_Name_452,Person_Name_64,2018,Q2,0,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7135,Americas,2.6040586911717925,0,1,Product_Name_439,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7141,Americas,2.7369967513418887,0,1,Product_Name_435,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7142,Americas,2.749727467855812,0,1,Product_Name_435,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7206,Americas,2.7599217381008105,0,2,Product_Name_435,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7207,Americas,2.752257083341869,0,2,Product_Name_435,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7215,Americas,2.808990186553353,0,2,Product_Name_449,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7293,Americas,2.640067518685573,0,3,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7309,Americas,2.4865918263844504,0,4,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7328,Americas,2.4266832269494207,0,4,Product_Name_434,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7329,Americas,2.425342366958499,0,4,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7368,Americas,2.5402107597639803,0,5,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7378,Americas,2.4616536456990805,0,5,Product_Name_226,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7396,Americas,2.4616536456990805,0,5,Product_Name_226,Person_Name_64,2018,Q2,0,0,0,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7398,Americas,2.3484410511997833,0,5,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7399,Americas,2.664911834023476,0,5,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7400,Americas,2.6472492549607716,0,5,Product_Name_365,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7401,Americas,2.6358117588174226,0,5,Product_Name_119,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7403,Americas,2.5590477985264157,0,5,Product_Name_447,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7405,Americas,2.557316359080582,0,5,Product_Name_439,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7407,Americas,2.686270588935711,0,5,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7416,Americas,2.4896881734242378,0,6,Product_Name_181,Person_Name_64,2018,Q2,0,0,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7418,Americas,2.4553664317902126,0,6,Product_Name_208,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7421,Americas,2.597813467662459,0,6,Product_Name_447,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7422,Americas,2.453491055895503,0,6,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7423,Americas,2.4877640711378546,0,6,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7427,Americas,2.6565974277685807,0,6,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7428,Americas,2.409801044671905,0,6,Product_Name_447,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7451,Americas,2.668767509370769,0,6,Product_Name_226,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7453,Americas,2.67855457627365,0,6,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7469,Americas,2.5671673719556822,0,6,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
7483,Americas,2.425342366958499,0,6,Product_Name_452,Person_Name_64,2018,Q2,1,1,1,2.5335181947286576,2.400893221743946,2.4578202063170407,2.0824236323334935
6648,Americas,2.744335506472645,1,10,Product_Name_448,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6864,Americas,2.8303587701834703,1,12,Product_Name_438,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6868,Americas,2.6747825454352774,1,12,Product_Name_226,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6872,Americas,2.604562233037254,1,12,Product_Name_452,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6873,Americas,2.604562233037254,1,12,Product_Name_452,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6878,Americas,2.7271265299348397,1,12,Product_Name_448,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
6994,Americas,2.6602125945555213,0,3,Product_Name_208,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7125,Americas,2.7109638994870426,0,1,Product_Name_452,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7129,Americas,2.8299069842921636,0,1,Product_Name_417,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7138,Americas,2.6831690416516154,0,1,Product_Name_439,Person_Name_64,2018,Q3,0,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7139,Americas,2.830764130746611,0,1,Product_Name_438,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7145,Americas,2.556069920656396,0,1,Product_Name_452,Person_Name_64,2018,Q3,0,0,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7210,Americas,2.6333150968863803,0,2,Product_Name_452,Person_Name_64,2018,Q3,0,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7257,Americas,2.6333150968863803,0,2,Product_Name_452,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7298,Americas,2.7070449433280355,0,3,Product_Name_452,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7314,Americas,2.707978282850051,0,4,Product_Name_439,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7333,Americas,2.514780118197353,0,4,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7334,Americas,2.8557881252052018,0,5,Product_Name_451,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7346,Americas,2.5647782353081268,0,5,Product_Name_208,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7357,Americas,2.8438042520042583,0,5,Product_Name_451,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7359,Americas,2.7149782652584054,0,5,Product_Name_452,Person_Name_64,2018,Q3,0,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7402,Americas,2.774124945579043,0,5,Product_Name_448,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7485,Americas,2.519093105275811,0,6,Product_Name_226,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7503,Americas,2.650154660923648,0,7,Product_Name_452,Person_Name_64,2018,Q3,0,0,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7504,Americas,2.7231865565179745,0,7,Product_Name_448,Person_Name_64,2018,Q3,0,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7505,Americas,2.6333150968863803,0,7,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7506,Americas,2.633632230382484,0,7,Product_Name_365,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7511,Americas,2.4169658061712136,0,7,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7523,Americas,2.4288053509593195,0,7,Product_Name_452,Person_Name_64,2018,Q3,0,0,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7525,Americas,2.4797036304925784,0,7,Product_Name_452,Person_Name_64,2018,Q3,0,0,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7526,Americas,2.650402057145803,0,7,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7529,Americas,2.6084674418080973,0,7,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7530,Americas,2.453846091190058,0,7,Product_Name_181,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7537,Americas,2.5826235548466783,0,7,Product_Name_452,Person_Name_64,2018,Q3,1,1,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7593,Americas,2.562640979003342,0,7,Product_Name_363,Person_Name_64,2018,Q3,1,1,0,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
7603,Americas,2.4769531118228296,0,7,Product_Name_452,Person_Name_64,2018,Q3,0,0,1,2.544619754292987,2.392014033013614,2.400893221743946,2.148578066519852
